"","seqnames","start","end","width","strand"
"19119","3",18634920,18636920,2001,"+"
"19120","3",18636854,18638854,2001,"+"
"19121","3",18639172,18641172,2001,"+"
"19122","3",18640798,18642798,2001,"+"
"19123","3",18642955,18644955,2001,"+"
"19124","3",18644924,18646924,2001,"+"
"19125","3",18648521,18650521,2001,"-"
"19126","3",18653717,18655717,2001,"-"
"19127","3",18657307,18659307,2001,"-"
"19128","3",18662235,18664235,2001,"-"
"19129","3",18665672,18667672,2001,"-"
"19130","3",18671102,18673102,2001,"+"
"19131","3",18673337,18675337,2001,"+"
"19132","3",18683346,18685346,2001,"-"
"19133","3",18684121,18686121,2001,"-"
"19134","3",18684472,18686472,2001,"+"
"19135","3",18699533,18701533,2001,"-"
"19136","3",18701074,18703074,2001,"+"
"19137","3",18703765,18705765,2001,"+"
"19138","3",18708748,18710748,2001,"+"
"19139","3",18712649,18714649,2001,"-"
"19140","3",18712697,18714697,2001,"+"
"19141","3",18717494,18719494,2001,"-"
"19142","3",18721415,18723415,2001,"+"
"19143","3",18726840,18728840,2001,"+"
"19144","3",18728054,18730054,2001,"+"
"19145","3",18732068,18734068,2001,"+"
"19146","3",18737630,18739630,2001,"+"
"19147","3",18743157,18745157,2001,"-"
"19148","3",18743879,18745879,2001,"-"
"19149","3",18744623,18746623,2001,"-"
"19150","3",18747023,18749023,2001,"+"
"19151","3",18752541,18754541,2001,"+"
"19152","3",18756749,18758749,2001,"+"
"19153","3",18758463,18760463,2001,"+"
"19154","3",18763016,18765016,2001,"-"
"19155","3",18766529,18768529,2001,"-"
"19156","3",18768519,18770519,2001,"-"
"19157","3",18770019,18772019,2001,"+"
"19158","3",18779412,18781412,2001,"-"
"19159","3",18785914,18787914,2001,"-"
"19160","3",18790543,18792543,2001,"+"
"19161","3",18799380,18801380,2001,"+"
"19162","3",18803663,18805663,2001,"-"
"19163","3",18807210,18809210,2001,"-"
"19164","3",18807691,18809691,2001,"+"
"19165","3",18816244,18818244,2001,"-"
"19166","3",18825040,18827040,2001,"+"
"19167","3",18828618,18830618,2001,"-"
"19168","3",18830163,18832163,2001,"+"
"19169","3",18832805,18834805,2001,"-"
"19170","3",18833096,18835096,2001,"-"
"19171","3",18833834,18835834,2001,"-"
"19172","3",18836097,18838097,2001,"-"
"19173","3",18838131,18840131,2001,"-"
"19174","3",18839411,18841411,2001,"+"
"19175","3",18845673,18847673,2001,"-"
"19176","3",18848430,18850430,2001,"-"
"19177","3",18852137,18854137,2001,"-"
"19178","3",18855884,18857884,2001,"-"
"19179","3",18862234,18864234,2001,"-"
"19180","3",18862690,18864690,2001,"+"
"19181","3",18863775,18865775,2001,"+"
"19182","3",18867065,18869065,2001,"+"
"19183","3",18870631,18872631,2001,"-"
"19184","3",18872958,18874958,2001,"+"
"19185","3",18876534,18878534,2001,"-"
"19186","3",18880982,18882982,2001,"-"
"19187","3",18881999,18883999,2001,"-"
"19188","3",18887047,18889047,2001,"-"
"19189","3",18889101,18891101,2001,"-"
"19190","3",18891426,18893426,2001,"-"
"19191","3",18892484,18894484,2001,"-"
"19192","3",18894497,18896497,2001,"-"
"19193","3",18895871,18897871,2001,"+"
"19194","3",18897621,18899621,2001,"-"
"19195","3",18900209,18902209,2001,"-"
"19196","3",18901152,18903152,2001,"-"
"19197","3",18900997,18902997,2001,"+"
"19198","3",18909990,18911990,2001,"+"
"19199","3",18912486,18914486,2001,"+"
"19200","3",18915166,18917166,2001,"+"
"19201","3",18916433,18918433,2001,"+"
"19202","3",18917019,18919019,2001,"+"
"19203","3",18918513,18920513,2001,"+"
"19204","3",18922716,18924716,2001,"-"
"19205","3",18925083,18927083,2001,"-"
"19206","3",18928526,18930526,2001,"+"
"19207","3",18932763,18934763,2001,"+"
"19208","3",18934674,18936674,2001,"+"
"19209","3",18939428,18941428,2001,"-"
"19210","3",18939777,18941777,2001,"+"
"19211","3",18940925,18942925,2001,"+"
"19212","3",18942135,18944135,2001,"+"
"19213","3",18945621,18947621,2001,"-"
"19214","3",18947157,18949157,2001,"-"
"19215","3",18948645,18950645,2001,"+"
"19216","3",18951050,18953050,2001,"-"
"19217","3",18952801,18954801,2001,"-"
"19218","3",18952923,18954923,2001,"+"
"19219","3",18961897,18963897,2001,"-"
"19220","3",18963344,18965344,2001,"+"
"19221","3",18968068,18970068,2001,"+"
"19222","3",18971285,18973285,2001,"-"
"19223","3",18972213,18974213,2001,"+"
"19224","3",18979003,18981003,2001,"-"
"19225","3",18981291,18983291,2001,"-"
"19226","3",18982626,18984626,2001,"+"
"19227","3",18991010,18993010,2001,"-"
"19228","3",18993141,18995141,2001,"+"
"19229","3",18996715,18998715,2001,"-"
"19230","3",18996600,18998600,2001,"+"
"19231","3",18999856,19001856,2001,"+"
"19232","3",19007427,19009427,2001,"-"
"19233","3",19009805,19011805,2001,"+"
"19234","3",19012390,19014390,2001,"+"
"19235","3",19016547,19018547,2001,"-"
"19236","3",19018173,19020173,2001,"-"
"19237","3",19019886,19021886,2001,"+"
"19238","3",19021637,19023637,2001,"-"
"19239","3",19023351,19025351,2001,"-"
"19240","3",19025779,19027779,2001,"-"
"19241","3",19024192,19026192,2001,"+"
"19242","3",19027203,19029203,2001,"+"
"19243","3",19029995,19031995,2001,"+"
"19244","3",19032464,19034464,2001,"-"
"19245","3",19032542,19034542,2001,"+"
"19246","3",19036140,19038140,2001,"+"
"19247","3",19038512,19040512,2001,"+"
"19248","3",19041887,19043887,2001,"+"
"19249","3",19048382,19050382,2001,"-"
"19250","3",19050565,19052565,2001,"-"
"19251","3",19050991,19052991,2001,"+"
"19252","3",19055224,19057224,2001,"-"
"19253","3",19059036,19061036,2001,"-"
"19254","3",19062510,19064510,2001,"-"
"19255","3",19065560,19067560,2001,"-"
"19256","3",19068363,19070363,2001,"+"
"19257","3",19072450,19074450,2001,"+"
"19258","3",19073426,19075426,2001,"-"
"19259","3",19074576,19076576,2001,"+"
"19260","3",19077955,19079955,2001,"-"
"19261","3",19081212,19083212,2001,"-"
"19262","3",19083035,19085035,2001,"+"
"19263","3",19085452,19087452,2001,"+"
"19264","3",19088081,19090081,2001,"+"
"19265","3",19089947,19091947,2001,"+"
"19266","3",19091518,19093518,2001,"+"
"19267","3",19098275,19100275,2001,"-"
"19268","3",19098921,19100921,2001,"+"
"19269","3",19099676,19101676,2001,"+"
"19270","3",19106797,19108797,2001,"-"
"19271","3",19107134,19109134,2001,"+"
"19272","3",19108062,19110062,2001,"+"
"19273","3",19109596,19111596,2001,"+"
"19274","3",19113643,19115643,2001,"-"
"19275","3",19114342,19116342,2001,"+"
"19276","3",19119881,19121881,2001,"-"
"19277","3",19124913,19126913,2001,"-"
"19278","3",19125358,19127358,2001,"+"
"19279","3",19132347,19134347,2001,"-"
"19280","3",19135675,19137675,2001,"-"
"19281","3",19138252,19140252,2001,"-"
"19282","3",19141085,19143085,2001,"-"
"19283","3",19142652,19144652,2001,"+"
"19284","3",19147871,19149871,2001,"+"
"19285","3",19147907,19149907,2001,"+"
"19286","3",19152592,19154592,2001,"+"
"19287","3",19152762,19154762,2001,"+"
"19288","3",19156936,19158936,2001,"-"
"19289","3",19157416,19159416,2001,"-"
"19290","3",19157971,19159971,2001,"+"
"19291","3",19164247,19166247,2001,"-"
"19292","3",19167850,19169850,2001,"+"
"19293","3",19173667,19175667,2001,"-"
"19294","3",19177161,19179161,2001,"-"
"19295","3",19180189,19182189,2001,"-"
"19296","3",19181484,19183484,2001,"+"
"19297","3",19184051,19186051,2001,"+"
"19298","3",19185666,19187666,2001,"+"
"19299","3",19188049,19190049,2001,"+"
"19300","3",19196356,19198356,2001,"-"
"19301","3",19198506,19200506,2001,"-"
"19302","3",19203464,19205464,2001,"-"
"19303","3",19207310,19209310,2001,"-"
"19304","3",19209744,19211744,2001,"-"
"19305","3",19212776,19214776,2001,"-"
"19306","3",19213748,19215748,2001,"+"
"19307","3",19218057,19220057,2001,"-"
"19308","3",19219121,19221121,2001,"+"
"19309","3",19228163,19230163,2001,"-"
"19310","3",19231467,19233467,2001,"+"
"19311","3",19238427,19240427,2001,"+"
"19312","3",19242950,19244950,2001,"+"
"19313","3",19248124,19250124,2001,"-"
"19314","3",19249974,19251974,2001,"-"
"19315","3",19254760,19256760,2001,"-"
"19316","3",19264294,19266294,2001,"+"
"19317","3",19266784,19268784,2001,"-"
"19318","3",19268479,19270479,2001,"-"
"19319","3",19270624,19272624,2001,"+"
"19320","3",19274269,19276269,2001,"-"
"19321","3",19280346,19282346,2001,"-"
"19322","3",19283146,19285146,2001,"-"
"19323","3",19283339,19285339,2001,"+"
"19324","3",19286552,19288552,2001,"-"
"19325","3",19286878,19288878,2001,"+"
"19326","3",19292010,19294010,2001,"+"
"19327","3",19294209,19296209,2001,"+"
"19328","3",19295244,19297244,2001,"+"
"19329","3",19298309,19300309,2001,"+"
"19330","3",19300778,19302778,2001,"+"
"19331","3",19303861,19305861,2001,"-"
"19332","3",19303991,19305991,2001,"+"
"19333","3",19309362,19311362,2001,"-"
"19334","3",19311286,19313286,2001,"-"
"19335","3",19311718,19313718,2001,"+"
"19336","3",19313731,19315731,2001,"-"
"19337","3",19314043,19316043,2001,"+"
"19338","3",19318123,19320123,2001,"-"
"19339","3",19318343,19320343,2001,"+"
"19340","3",19322332,19324332,2001,"+"
"19341","3",19324713,19326713,2001,"-"
"19342","3",19325333,19327333,2001,"+"
"19343","3",19327711,19329711,2001,"+"
"19344","3",19331473,19333473,2001,"-"
"19345","3",19331828,19333828,2001,"+"
"19346","3",19341024,19343024,2001,"+"
"19347","3",19342695,19344695,2001,"+"
"19348","3",19345615,19347615,2001,"-"
"19349","3",19348533,19350533,2001,"-"
"19350","3",19352596,19354596,2001,"-"
"19351","3",19356074,19358074,2001,"-"
"19352","3",19359206,19361206,2001,"+"
"19353","3",19365984,19367984,2001,"+"
"19354","3",19370074,19372074,2001,"-"
"19355","3",19370213,19372213,2001,"+"
"19356","3",19374880,19376880,2001,"-"
"19357","3",19375138,19377138,2001,"+"
"19358","3",19385553,19387553,2001,"-"
"19359","3",19387944,19389944,2001,"-"
"19360","3",19390383,19392383,2001,"-"
"19361","3",19391745,19393745,2001,"-"
"19362","3",19392819,19394819,2001,"+"
"19363","3",19395565,19397565,2001,"+"
"19364","3",19397754,19399754,2001,"-"
"19365","3",19397628,19399628,2001,"+"
"19366","3",19403192,19405192,2001,"-"
"19367","3",19405207,19407207,2001,"-"
"19368","3",19406023,19408023,2001,"+"
"19369","3",19408439,19410439,2001,"-"
"19370","3",19409148,19411148,2001,"-"
"19371","3",19411120,19413120,2001,"+"
"19372","3",19416490,19418490,2001,"+"
"19373","3",19420397,19422397,2001,"+"
"19374","3",19424214,19426214,2001,"-"
"19375","3",19426141,19428141,2001,"-"
"19376","3",19427300,19429300,2001,"+"
"19377","3",19428735,19430735,2001,"+"
"19378","3",19430371,19432371,2001,"+"
"19379","3",19434447,19436447,2001,"+"
"19380","3",19441383,19443383,2001,"-"
"19381","3",19445970,19447970,2001,"+"
"19382","3",19449649,19451649,2001,"+"
"19383","3",19452162,19454162,2001,"-"
"19384","3",19457919,19459919,2001,"-"
"19385","3",19466386,19468386,2001,"-"
"19386","3",19469378,19471378,2001,"-"
"19387","3",19472483,19474483,2001,"+"
"19388","3",19474159,19476159,2001,"+"
"19389","3",19477451,19479451,2001,"-"
"19390","3",19484922,19486922,2001,"-"
"19391","3",19486129,19488129,2001,"+"
"19392","3",19488850,19490850,2001,"-"
"19393","3",19491935,19493935,2001,"-"
"19394","3",19495095,19497095,2001,"-"
"19395","3",19496596,19498596,2001,"-"
"19396","3",19499988,19501988,2001,"+"
"19397","3",19500130,19502130,2001,"+"
"19398","3",19502223,19504223,2001,"+"
"19399","3",19504629,19506629,2001,"+"
"19400","3",19508390,19510390,2001,"-"
"19401","3",19510335,19512335,2001,"-"
"19402","3",19509446,19511446,2001,"+"
"19403","3",19512086,19514086,2001,"+"
"19404","3",19512979,19514979,2001,"+"
"19405","3",19519544,19521544,2001,"-"
"19406","3",19520660,19522660,2001,"+"
"19407","3",19524247,19526247,2001,"+"
"19408","3",19526029,19528029,2001,"+"
"19409","3",19529736,19531736,2001,"+"
"19410","3",19537403,19539403,2001,"-"
"19411","3",19533238,19535238,2001,"-"
"19412","3",19533585,19535585,2001,"+"
"19413","3",19540284,19542284,2001,"-"
"19414","3",19543264,19545264,2001,"-"
"19415","3",19545964,19547964,2001,"-"
"19416","3",19548011,19550011,2001,"-"
"19417","3",19547972,19549972,2001,"+"
"19418","3",19552014,19554014,2001,"-"
"19419","3",19553812,19555812,2001,"-"
"19420","3",19554036,19556036,2001,"+"
"19421","3",19558007,19560007,2001,"-"
"19422","3",19563195,19565195,2001,"-"
"19423","3",19565354,19567354,2001,"-"
"19424","3",19568311,19570311,2001,"+"
"19425","3",19572733,19574733,2001,"-"
"19426","3",19575977,19577977,2001,"-"
"19427","3",19577005,19579005,2001,"+"
"19428","3",19580113,19582113,2001,"+"
"19429","3",19586821,19588821,2001,"+"
"19430","3",19591767,19593767,2001,"-"
"19431","3",19594822,19596822,2001,"-"
"19432","3",19603454,19605454,2001,"-"
"19433","3",19606957,19608957,2001,"+"
"19434","3",19612118,19614118,2001,"+"
"19435","3",19614745,19616745,2001,"-"
"19436","3",19617449,19619449,2001,"-"
"19437","3",19623343,19625343,2001,"+"
"19438","3",19628073,19630073,2001,"-"
"19439","3",19632296,19634296,2001,"-"
"19440","3",19632473,19634473,2001,"-"
"19441","3",19633410,19635410,2001,"+"
"19442","3",19636128,19638128,2001,"+"
"19443","3",19638278,19640278,2001,"-"
"19444","3",19638668,19640668,2001,"+"
"19445","3",19642282,19644282,2001,"-"
"19446","3",19644660,19646660,2001,"+"
"19447","3",19647861,19649861,2001,"+"
"19448","3",19653068,19655068,2001,"+"
"19449","3",19657003,19659003,2001,"-"
"19450","3",19658413,19660413,2001,"-"
"19451","3",19658676,19660676,2001,"-"
"19452","3",19661025,19663025,2001,"-"
"19453","3",19661281,19663281,2001,"+"
"19454","3",19665487,19667487,2001,"-"
"19455","3",19668084,19670084,2001,"+"
"19456","3",19669166,19671166,2001,"+"
"19457","3",19671873,19673873,2001,"+"
"19458","3",19673533,19675533,2001,"+"
"19459","3",19675524,19677524,2001,"+"
"19460","3",19676993,19678993,2001,"+"
"19461","3",19678208,19680208,2001,"+"
"19462","3",19685674,19687674,2001,"-"
"19463","3",19686740,19688740,2001,"+"
"19464","3",19691578,19693578,2001,"-"
"19465","3",19691771,19693771,2001,"+"
"19466","3",19694643,19696643,2001,"+"
"19467","3",19698259,19700259,2001,"-"
"19468","3",19702976,19704976,2001,"-"
"19469","3",19705417,19707417,2001,"-"
"19470","3",19705894,19707894,2001,"+"
"19471","3",19712928,19714928,2001,"+"
"19472","3",19718462,19720462,2001,"-"
"19473","3",19719165,19721165,2001,"+"
"19474","3",19720994,19722994,2001,"+"
"19475","3",19722351,19724351,2001,"+"
"19476","3",19730423,19732423,2001,"-"
"19477","3",19733695,19735695,2001,"-"
"19478","3",19732766,19734766,2001,"+"
"19479","3",19741968,19743968,2001,"+"
"19480","3",19745780,19747780,2001,"-"
"19481","3",19752199,19754199,2001,"-"
"19482","3",19754704,19756704,2001,"+"
"19483","3",19757157,19759157,2001,"+"
"19484","3",19759108,19761108,2001,"-"
"19485","3",19759475,19761475,2001,"+"
"19486","3",19762618,19764618,2001,"+"
"19487","3",19767599,19769599,2001,"-"
"19488","3",19771369,19773369,2001,"-"
"19489","3",19771930,19773930,2001,"+"
"19490","3",19775205,19777205,2001,"-"
"19491","3",19776087,19778087,2001,"+"
"19492","3",19781680,19783680,2001,"-"
"19493","3",19783502,19785502,2001,"+"
"19494","3",19786255,19788255,2001,"+"
"19495","3",19787843,19789843,2001,"-"
"19496","3",19790416,19792416,2001,"-"
"19497","3",19791531,19793531,2001,"+"
"19498","3",19797107,19799107,2001,"+"
"19499","3",19799695,19801695,2001,"-"
"19500","3",19801328,19803328,2001,"-"
"19501","3",19804713,19806713,2001,"-"
"19502","3",19809469,19811469,2001,"-"
"19503","3",19809788,19811788,2001,"+"
"19504","3",19814430,19816430,2001,"-"
"19505","3",19820519,19822519,2001,"-"
"19506","3",19821726,19823726,2001,"+"
"19507","3",19824307,19826307,2001,"+"
"19508","3",19831472,19833472,2001,"+"
"19509","3",19836088,19838088,2001,"-"
"19510","3",19838862,19840862,2001,"-"
"19511","3",19840374,19842374,2001,"+"
"19512","3",19844097,19846097,2001,"+"
"19513","3",19849968,19851968,2001,"-"
"19514","3",19855870,19857870,2001,"+"
"19515","3",19860031,19862031,2001,"-"
"19516","3",19863588,19865588,2001,"-"
"19517","3",19863757,19865757,2001,"+"
"19518","3",19870651,19872651,2001,"-"
"19519","3",19874532,19876532,2001,"+"
"19520","3",19877519,19879519,2001,"-"
"19521","3",19877542,19879542,2001,"+"
"19522","3",19879504,19881504,2001,"+"
"19523","3",19882879,19884879,2001,"+"
"19524","3",19887935,19889935,2001,"-"
"19525","3",19888358,19890358,2001,"+"
"19526","3",19889421,19891421,2001,"+"
"19527","3",19889364,19891364,2001,"+"
"19528","3",19896412,19898412,2001,"-"
"19529","3",19899065,19901065,2001,"-"
"19530","3",19899280,19901280,2001,"+"
"19531","3",19904489,19906489,2001,"-"
"19532","3",19909112,19911112,2001,"-"
"19533","3",19912033,19914033,2001,"-"
"19534","3",19914016,19916016,2001,"-"
"19535","3",19914288,19916288,2001,"+"
"19536","3",19921365,19923365,2001,"-"
"19537","3",19922304,19924304,2001,"+"
"19538","3",19923377,19925377,2001,"+"
"19539","3",19926026,19928026,2001,"-"
"19540","3",19927478,19929478,2001,"+"
"19541","3",19929861,19931861,2001,"+"
"19542","3",19934234,19936234,2001,"-"
"19543","3",19937706,19939706,2001,"+"
"19544","3",19939814,19941814,2001,"+"
"19545","3",19944571,19946571,2001,"+"
"19546","3",19948288,19950288,2001,"-"
"19547","3",19950290,19952290,2001,"-"
"19548","3",19950488,19952488,2001,"+"
"19549","3",19952173,19954173,2001,"+"
"19550","3",19955361,19957361,2001,"-"
"19551","3",19958041,19960041,2001,"-"
"19552","3",19959446,19961446,2001,"-"
"19553","3",19962949,19964949,2001,"-"
"19554","3",19965352,19967352,2001,"+"
"19555","3",19972769,19974769,2001,"-"
"19556","3",19974619,19976619,2001,"+"
"19557","3",19979959,19981959,2001,"-"
"19558","3",19983941,19985941,2001,"+"
"19559","3",19984139,19986139,2001,"+"
"19560","3",19987269,19989269,2001,"-"
"19561","3",19990134,19992134,2001,"-"
"19562","3",19995607,19997607,2001,"+"
"19563","3",19999861,20001861,2001,"+"
"19564","3",20004733,20006733,2001,"+"
"19565","3",20009927,20011927,2001,"+"
"19566","3",20014437,20016437,2001,"-"
"19567","3",20015892,20017892,2001,"+"
"19568","3",20019926,20021926,2001,"-"
"19569","3",20022603,20024603,2001,"-"
"19570","3",20024267,20026267,2001,"+"
"19571","3",20026991,20028991,2001,"-"
"19572","3",20027124,20029124,2001,"+"
"19573","3",20036953,20038953,2001,"-"
"19574","3",20037680,20039680,2001,"+"
"19575","3",20041340,20043340,2001,"-"
"19576","3",20043526,20045526,2001,"-"
"19577","3",20047572,20049572,2001,"-"
"19578","3",20051815,20053815,2001,"-"
"19579","3",20052468,20054468,2001,"+"
"19580","3",20055705,20057705,2001,"+"
"19581","3",20058796,20060796,2001,"+"
"19582","3",20063154,20065154,2001,"-"
"19583","3",20064665,20066665,2001,"+"
"19584","3",20067435,20069435,2001,"-"
"19585","3",20069158,20071158,2001,"+"
"19586","3",20072102,20074102,2001,"+"
"19587","3",20079926,20081926,2001,"+"
"19588","3",20083732,20085732,2001,"-"
"19589","3",20085763,20087763,2001,"-"
"19590","3",20088846,20090846,2001,"-"
"19591","3",20090976,20092976,2001,"+"
"19592","3",20105044,20107044,2001,"-"
"19593","3",20109683,20111683,2001,"-"
"19594","3",20111944,20113944,2001,"-"
"19595","3",20113684,20115684,2001,"+"
"19596","3",20120170,20122170,2001,"-"
"19597","3",20125872,20127872,2001,"-"
"19598","3",20130854,20132854,2001,"-"
"19599","3",20131535,20133535,2001,"-"
"19600","3",20131886,20133886,2001,"+"
"19601","3",20136007,20138007,2001,"-"
"19602","3",20138142,20140142,2001,"-"
"19603","3",20141642,20143642,2001,"-"
"19604","3",20143551,20145551,2001,"+"
"19605","3",20144910,20146910,2001,"+"
"19606","3",20147127,20149127,2001,"-"
"19607","3",20156138,20158138,2001,"-"
